shirt,pants,shoes,style,shirt_subtype,pants_subtype,shoes_subtype,fit,temperature,occasion,outerwear,score
grey,beige,beige,streetwear,polo,jeans,sneakers,relaxed,hot,university,jacket,-2
beige,white,white,streetwear,tee,chinos,sandals,slim,hot,business,coat,-2
white,brown,white,streetwear,tee,trousers,sandals,oversized,mild,business,none,0
white,beige,beige,casual,polo,jeans,boots,oversized,hot,date,coat,-2
black,white,grey,streetwear,oxford,trousers,sneakers,oversized,hot,date,none,0
black,brown,black,formal,tee,trousers,sneakers,regular,hot,party,coat,-1
brown,black,black,casual,henley,chinos,loafers,oversized,cold,university,coat,0
grey,brown,grey,casual,henley,shorts,loafers,relaxed,cold,university,none,-2
navy,white,grey,streetwear,tee,jeans,loafers,oversized,cold,party,coat,0
black,white,brown,old_money,dress_shirt,trousers,sneakers,regular,hot,university,none,2
grey,beige,grey,old_money,henley,jeans,sandals,regular,cold,business,jacket,-2
white,navy,white,minimal,dress_shirt,jeans,loafers,slim,mild,date,long_coat,0
black,beige,white,casual,dress_shirt,trousers,boots,slim,mild,date,long_coat,0
grey,brown,beige,minimal,tee,jeans,sandals,relaxed,mild,party,coat,0
black,navy,navy,formal,tee,trousers,sandals,relaxed,cold,university,none,-3
beige,black,brown,old_money,henley,jeans,boots,regular,mild,university,long_coat,2
beige,grey,beige,minimal,dress_shirt,trousers,boots,oversized,mild,date,jacket,0
black,beige,beige,casual,tee,chinos,sandals,oversized,mild,business,long_coat,-1
brown,brown,grey,old_money,dress_shirt,trousers,sandals,relaxed,hot,party,jacket,-1
beige,white,brown,formal,polo,trousers,sneakers,relaxed,cold,date,jacket,0
black,beige,beige,formal,henley,jeans,boots,regular,mild,date,none,0
white,white,beige,streetwear,tee,shorts,loafers,regular,hot,business,coat,-1
navy,white,white,minimal,polo,chinos,sandals,regular,mild,business,coat,0
navy,grey,brown,minimal,tee,jeans,sneakers,oversized,cold,party,coat,0
black,navy,navy,casual,dress_shirt,shorts,sneakers,slim,mild,university,coat,0
beige,navy,white,formal,dress_shirt,chinos,sandals,oversized,mild,date,long_coat,0
navy,navy,brown,minimal,tee,jeans,sneakers,slim,hot,date,jacket,-1
brown,white,brown,formal,henley,shorts,loafers,relaxed,cold,university,long_coat,0
navy,grey,black,minimal,tee,shorts,sandals,regular,cold,date,coat,-2
beige,white,grey,casual,henley,chinos,sneakers,slim,hot,date,none,0
beige,black,brown,old_money,oxford,chinos,sandals,slim,mild,university,coat,2
brown,black,navy,formal,polo,trousers,boots,regular,hot,party,none,2
beige,brown,white,streetwear,henley,trousers,sandals,slim,cold,business,long_coat,-2
white,black,beige,minimal,henley,trousers,boots,regular,mild,party,jacket,0
black,grey,brown,formal,dress_shirt,trousers,sandals,relaxed,hot,university,jacket,-2
brown,beige,black,minimal,dress_shirt,shorts,loafers,regular,mild,business,jacket,0
black,black,black,minimal,oxford,shorts,loafers,relaxed,hot,business,coat,-1
beige,grey,navy,casual,dress_shirt,shorts,sandals,oversized,cold,date,long_coat,-2
beige,black,brown,old_money,tee,chinos,sneakers,slim,mild,business,long_coat,2
beige,grey,grey,minimal,oxford,chinos,sandals,slim,cold,date,coat,-2
navy,brown,navy,old_money,oxford,jeans,loafers,oversized,hot,business,none,2
grey,grey,beige,streetwear,oxford,chinos,boots,oversized,mild,party,jacket,1
navy,black,navy,casual,oxford,chinos,boots,oversized,cold,date,none,-2
black,white,grey,formal,polo,trousers,sandals,relaxed,hot,business,long_coat,-2
navy,grey,navy,streetwear,oxford,chinos,loafers,slim,hot,date,none,0
white,white,beige,old_money,polo,chinos,loafers,oversized,cold,date,jacket,3
black,brown,black,casual,dress_shirt,trousers,sneakers,slim,cold,party,long_coat,0
white,white,brown,casual,polo,jeans,sandals,relaxed,cold,business,coat,-1
white,black,black,streetwear,polo,shorts,loafers,slim,hot,date,jacket,-2
black,beige,grey,streetwear,dress_shirt,chinos,sneakers,regular,hot,university,long_coat,-2
beige,grey,white,formal,dress_shirt,chinos,boots,regular,hot,university,coat,-2
grey,beige,black,streetwear,polo,shorts,boots,regular,cold,party,none,-2
navy,beige,brown,formal,oxford,trousers,loafers,oversized,hot,date,jacket,-2
white,beige,black,old_money,henley,shorts,loafers,regular,mild,party,long_coat,2
white,beige,beige,casual,henley,chinos,boots,relaxed,cold,party,jacket,0
grey,brown,brown,streetwear,oxford,chinos,sneakers,relaxed,mild,university,jacket,0
brown,black,black,casual,polo,shorts,boots,relaxed,hot,date,none,0
black,navy,white,streetwear,henley,jeans,sneakers,relaxed,cold,date,long_coat,0
navy,beige,beige,casual,oxford,trousers,loafers,regular,mild,business,coat,0
brown,black,black,streetwear,henley,jeans,sandals,oversized,mild,business,jacket,0
navy,black,brown,streetwear,polo,chinos,loafers,slim,mild,university,jacket,0
white,grey,brown,formal,oxford,trousers,sandals,regular,mild,university,jacket,0
grey,grey,white,old_money,polo,trousers,loafers,relaxed,mild,business,jacket,1
white,beige,beige,streetwear,tee,shorts,sneakers,relaxed,mild,university,long_coat,0
beige,navy,beige,streetwear,henley,chinos,loafers,oversized,hot,party,long_coat,-2
grey,brown,beige,streetwear,dress_shirt,jeans,loafers,slim,hot,date,coat,-2
navy,grey,navy,old_money,dress_shirt,trousers,loafers,regular,mild,university,none,2
grey,beige,black,old_money,dress_shirt,shorts,loafers,relaxed,mild,party,none,2
brown,black,white,minimal,dress_shirt,chinos,loafers,slim,cold,business,none,-2
white,brown,beige,formal,henley,jeans,loafers,regular,hot,university,long_coat,-2
beige,brown,black,formal,oxford,shorts,sandals,oversized,mild,university,jacket,0
white,brown,white,casual,oxford,trousers,loafers,regular,hot,business,none,0
white,beige,beige,minimal,polo,shorts,sneakers,regular,cold,party,coat,0
black,white,brown,minimal,oxford,shorts,sandals,relaxed,hot,university,long_coat,-2
beige,beige,brown,minimal,oxford,chinos,boots,relaxed,mild,date,long_coat,1
black,black,white,minimal,henley,shorts,sandals,regular,mild,university,coat,1
beige,grey,navy,formal,tee,chinos,boots,slim,mild,party,long_coat,2
black,grey,brown,formal,dress_shirt,trousers,sandals,oversized,hot,business,none,0
white,beige,brown,old_money,dress_shirt,jeans,loafers,regular,hot,university,jacket,0
beige,white,grey,minimal,henley,chinos,sandals,slim,hot,university,coat,-2
brown,beige,beige,old_money,polo,shorts,loafers,regular,hot,business,long_coat,0
white,black,grey,streetwear,tee,chinos,boots,slim,cold,business,none,-2
black,beige,white,streetwear,polo,shorts,boots,relaxed,mild,business,none,0
beige,white,black,old_money,dress_shirt,trousers,boots,oversized,hot,date,none,2
brown,black,white,streetwear,polo,trousers,loafers,oversized,hot,university,coat,-2
brown,grey,brown,formal,tee,shorts,sneakers,regular,mild,date,jacket,0
navy,brown,black,minimal,henley,jeans,boots,slim,mild,date,long_coat,0
beige,navy,white,formal,polo,jeans,sneakers,slim,cold,date,long_coat,0
grey,beige,black,streetwear,tee,chinos,sandals,oversized,mild,date,coat,0
grey,navy,white,casual,dress_shirt,trousers,boots,relaxed,hot,date,long_coat,-2
grey,navy,white,formal,henley,jeans,loafers,oversized,mild,party,long_coat,1
beige,grey,black,formal,tee,shorts,sneakers,oversized,mild,university,jacket,0
navy,brown,brown,minimal,henley,chinos,sandals,regular,mild,party,none,0
white,black,navy,minimal,henley,trousers,sandals,slim,mild,university,long_coat,0
white,black,grey,formal,henley,shorts,sandals,regular,mild,date,none,0
white,black,brown,old_money,henley,shorts,loafers,oversized,hot,party,jacket,0
black,black,beige,old_money,dress_shirt,jeans,sneakers,relaxed,cold,business,coat,3
navy,white,beige,streetwear,polo,chinos,sandals,slim,hot,date,jacket,-2
white,grey,navy,minimal,oxford,jeans,boots,relaxed,mild,date,long_coat,0
brown,white,brown,casual,polo,jeans,sandals,slim,cold,party,none,-4
grey,navy,grey,minimal,dress_shirt,jeans,sandals,oversized,cold,business,long_coat,-2
navy,beige,beige,minimal,polo,jeans,sandals,oversized,cold,university,long_coat,-2
white,beige,navy,streetwear,oxford,shorts,sneakers,slim,cold,business,coat,0
black,beige,grey,formal,tee,chinos,loafers,oversized,mild,university,long_coat,0
brown,beige,grey,formal,henley,shorts,boots,regular,cold,university,long_coat,0
brown,grey,brown,casual,oxford,chinos,sneakers,relaxed,hot,date,jacket,-2
navy,brown,brown,streetwear,polo,chinos,sandals,regular,cold,date,none,-4
navy,grey,beige,streetwear,tee,jeans,loafers,oversized,mild,business,coat,0
white,beige,white,streetwear,tee,jeans,loafers,oversized,mild,business,coat,0
grey,white,grey,streetwear,henley,trousers,sneakers,relaxed,mild,business,jacket,0
grey,beige,white,minimal,polo,shorts,boots,slim,hot,university,none,0
white,beige,grey,casual,oxford,trousers,loafers,relaxed,mild,university,jacket,0
brown,white,white,minimal,tee,jeans,boots,relaxed,mild,university,coat,0
black,beige,beige,formal,polo,jeans,boots,regular,mild,university,none,0
white,brown,white,casual,tee,jeans,sandals,oversized,cold,business,none,-5
white,white,brown,casual,dress_shirt,shorts,sneakers,relaxed,hot,university,jacket,-1
white,navy,white,streetwear,henley,chinos,sandals,slim,mild,business,coat,0
brown,black,grey,formal,henley,shorts,boots,slim,hot,university,coat,-2
beige,brown,brown,casual,henley,trousers,boots,oversized,hot,business,jacket,-2
navy,brown,navy,streetwear,polo,jeans,boots,slim,cold,party,jacket,0
grey,black,white,formal,dress_shirt,trousers,sandals,relaxed,cold,university,coat,-2
beige,grey,beige,minimal,polo,jeans,sneakers,oversized,cold,date,jacket,0
navy,beige,navy,formal,polo,trousers,loafers,relaxed,hot,business,long_coat,-1
white,black,brown,streetwear,henley,trousers,sneakers,slim,cold,party,none,-2
white,grey,brown,old_money,henley,shorts,sandals,slim,mild,business,long_coat,2
grey,white,white,formal,tee,trousers,sandals,relaxed,hot,date,jacket,-2
black,grey,black,casual,dress_shirt,chinos,sneakers,relaxed,cold,party,coat,0
black,navy,black,casual,oxford,jeans,sandals,regular,hot,university,none,0
grey,grey,white,casual,dress_shirt,jeans,sneakers,slim,hot,business,long_coat,-1
brown,white,beige,minimal,dress_shirt,jeans,loafers,oversized,hot,university,none,0
white,brown,grey,formal,dress_shirt,chinos,sandals,slim,mild,business,long_coat,0
grey,brown,white,minimal,tee,chinos,sandals,slim,cold,party,long_coat,-2
navy,white,navy,old_money,dress_shirt,jeans,boots,relaxed,hot,business,coat,0
brown,beige,grey,old_money,polo,jeans,sneakers,relaxed,mild,date,coat,0
beige,navy,navy,old_money,polo,jeans,sandals,relaxed,hot,business,jacket,0
white,beige,brown,streetwear,tee,chinos,loafers,regular,mild,business,long_coat,0
black,beige,grey,formal,henley,trousers,sneakers,regular,hot,party,jacket,-1
brown,grey,navy,streetwear,dress_shirt,shorts,boots,relaxed,hot,date,long_coat,-2
white,brown,beige,formal,polo,trousers,sandals,slim,hot,party,coat,-1
black,navy,beige,casual,polo,shorts,boots,regular,mild,date,none,0
grey,white,navy,formal,tee,jeans,loafers,oversized,mild,date,coat,1
grey,black,grey,streetwear,oxford,shorts,boots,oversized,hot,business,none,0
black,grey,brown,casual,oxford,chinos,boots,slim,hot,university,none,0
brown,navy,white,minimal,henley,shorts,boots,relaxed,cold,business,long_coat,0
grey,grey,beige,streetwear,polo,jeans,sneakers,slim,hot,business,long_coat,-1
white,black,beige,minimal,tee,chinos,sandals,relaxed,cold,business,coat,-2
navy,navy,black,minimal,oxford,chinos,sneakers,oversized,cold,university,jacket,1
black,grey,beige,streetwear,henley,trousers,sandals,oversized,mild,university,long_coat,0
grey,grey,white,minimal,dress_shirt,shorts,boots,regular,cold,party,jacket,1
white,brown,black,old_money,polo,shorts,boots,oversized,cold,date,long_coat,2
grey,brown,navy,formal,oxford,chinos,sandals,relaxed,hot,party,jacket,0
beige,brown,white,formal,tee,trousers,sandals,regular,cold,university,coat,-2
black,beige,black,formal,henley,shorts,boots,slim,mild,business,coat,0
grey,grey,white,minimal,oxford,jeans,loafers,relaxed,cold,date,none,-1
white,grey,white,casual,oxford,shorts,sneakers,relaxed,hot,date,long_coat,-2
navy,brown,black,streetwear,polo,jeans,boots,relaxed,mild,date,long_coat,0
navy,navy,brown,streetwear,tee,chinos,boots,slim,hot,party,long_coat,-1
black,grey,beige,casual,henley,shorts,sneakers,slim,mild,party,none,0
navy,beige,grey,old_money,polo,jeans,sandals,oversized,cold,party,long_coat,-2
black,navy,beige,old_money,polo,trousers,loafers,oversized,cold,date,long_coat,2
white,beige,brown,old_money,oxford,trousers,sandals,relaxed,hot,party,none,2
grey,brown,black,formal,dress_shirt,trousers,sandals,oversized,cold,party,none,-3
beige,white,navy,minimal,tee,trousers,sandals,relaxed,hot,university,coat,-2
beige,beige,brown,streetwear,oxford,trousers,boots,regular,mild,party,jacket,1
brown,grey,beige,streetwear,henley,shorts,boots,oversized,hot,party,jacket,-2
brown,black,white,streetwear,henley,chinos,boots,regular,cold,university,jacket,0
black,grey,grey,formal,oxford,shorts,sneakers,oversized,cold,date,coat,0
white,beige,white,minimal,dress_shirt,jeans,sandals,slim,mild,business,coat,0
white,brown,black,formal,oxford,jeans,sneakers,relaxed,hot,party,jacket,-1
grey,navy,beige,old_money,henley,jeans,sneakers,regular,hot,business,none,2
beige,white,navy,old_money,henley,jeans,boots,slim,hot,party,none,2
grey,black,beige,casual,dress_shirt,jeans,boots,regular,hot,party,long_coat,-2
brown,navy,white,minimal,polo,jeans,sandals,slim,mild,party,long_coat,0
navy,white,brown,streetwear,tee,chinos,sandals,relaxed,mild,university,none,0
beige,black,grey,old_money,henley,trousers,sandals,slim,hot,business,coat,-2
navy,beige,beige,minimal,dress_shirt,jeans,loafers,slim,cold,university,long_coat,0
brown,navy,black,casual,henley,chinos,boots,slim,cold,business,jacket,0
navy,brown,grey,formal,polo,trousers,sneakers,relaxed,hot,business,jacket,-2
black,black,navy,old_money,oxford,shorts,loafers,oversized,hot,date,long_coat,1
brown,grey,white,streetwear,tee,chinos,sandals,oversized,hot,date,jacket,-2
navy,grey,black,streetwear,polo,trousers,sneakers,oversized,mild,business,jacket,0
grey,black,navy,streetwear,tee,trousers,sneakers,regular,hot,university,jacket,-2
navy,navy,brown,old_money,henley,shorts,sneakers,relaxed,cold,party,coat,3
brown,navy,black,formal,henley,shorts,loafers,regular,cold,university,long_coat,0
grey,white,navy,streetwear,tee,chinos,sandals,oversized,hot,party,none,0
brown,beige,black,formal,polo,chinos,sandals,slim,mild,business,none,0
beige,brown,brown,streetwear,henley,trousers,sneakers,slim,hot,university,jacket,-2
brown,grey,white,formal,dress_shirt,jeans,sneakers,oversized,mild,business,jacket,0
brown,white,beige,minimal,oxford,trousers,loafers,slim,hot,business,coat,-2
grey,grey,grey,old_money,oxford,chinos,sandals,regular,cold,university,jacket,-1
white,white,navy,minimal,polo,jeans,sandals,regular,cold,date,jacket,-1
navy,black,navy,formal,oxford,shorts,sandals,relaxed,hot,party,long_coat,0
beige,grey,grey,old_money,polo,trousers,sneakers,slim,cold,date,jacket,0
navy,brown,beige,casual,oxford,shorts,loafers,relaxed,hot,party,long_coat,-2
white,grey,grey,old_money,oxford,shorts,sneakers,slim,mild,business,none,0
white,grey,black,old_money,tee,chinos,boots,oversized,cold,business,long_coat,2
black,brown,grey,formal,henley,chinos,sneakers,oversized,hot,university,none,0
black,navy,beige,casual,polo,chinos,sandals,oversized,mild,business,long_coat,0
navy,white,beige,formal,henley,jeans,boots,oversized,cold,business,long_coat,0
grey,navy,navy,streetwear,polo,chinos,sandals,regular,mild,business,long_coat,0
navy,brown,grey,streetwear,dress_shirt,chinos,boots,relaxed,mild,university,none,0
white,beige,navy,formal,henley,jeans,boots,slim,cold,university,coat,1
brown,grey,grey,old_money,dress_shirt,jeans,sneakers,relaxed,cold,date,jacket,0
navy,beige,grey,formal,polo,jeans,sneakers,slim,hot,business,long_coat,-2
black,navy,brown,old_money,tee,shorts,boots,slim,cold,date,jacket,2
brown,black,black,formal,tee,trousers,sneakers,relaxed,mild,party,none,1
grey,black,black,minimal,polo,trousers,sneakers,regular,cold,business,jacket,0
navy,navy,black,casual,dress_shirt,trousers,boots,oversized,cold,university,long_coat,1
brown,brown,white,minimal,oxford,jeans,sneakers,regular,cold,university,none,-1
navy,white,black,minimal,oxford,chinos,boots,oversized,cold,party,long_coat,0
grey,grey,brown,old_money,tee,chinos,loafers,regular,mild,university,long_coat,3
grey,brown,beige,streetwear,oxford,trousers,boots,regular,cold,party,jacket,0
black,black,brown,formal,dress_shirt,trousers,sneakers,oversized,hot,party,none,2
navy,grey,beige,streetwear,henley,trousers,sneakers,slim,cold,date,coat,0
grey,beige,black,old_money,tee,trousers,sneakers,relaxed,mild,date,coat,2
grey,navy,navy,casual,polo,jeans,sandals,regular,mild,party,none,0
beige,white,beige,formal,tee,jeans,sandals,relaxed,cold,university,coat,-2
beige,white,brown,formal,dress_shirt,jeans,sneakers,oversized,cold,date,long_coat,0
brown,beige,white,casual,polo,chinos,sneakers,relaxed,hot,business,jacket,-2
black,white,black,streetwear,henley,chinos,loafers,slim,mild,party,jacket,0
navy,navy,grey,old_money,oxford,shorts,loafers,oversized,cold,date,coat,1
