shirt,pants,shoes,style,shirt_subtype,pants_subtype,shoes_subtype,fit,temperature,occasion,outerwear,score
brown,navy,olive,old_money,graphic_tee,jeans,sneakers,relaxed,cold,university,bomber,0.25
yellow,grey,cream,casual,cardigan,chinos,chunky_sneakers,relaxed,hot,lounge,puffer,0.25
yellow,gold,burgundy,formal,sweater,trousers,slides,slim,cold,club,none,0.0
navy,blue,blue,formal,oxford,cargos,derbies,slim,cold,university,peacoat,0.0
blue,beige,navy,formal,tee,shorts,boots,relaxed,hot,club,blazer,0.0
white,navy,navy,smart_casual,long_sleeve,track_pants,chelsea_boots,slim,cold,business,suit_jacket,0.5
blue,yellow,cream,minimal,dress_shirt,pleated_trousers,loafers,regular,freezing,university,puffer,0.65
green,olive,cream,athleisure,turtleneck,jeans,running_shoes,slim,hot,business,windbreaker,0.0
gold,brown,beige,smart_casual,graphic_tee,swim_shorts,chunky_sneakers,oversized,warm,travel,denim_jacket,0.5
burgundy,burgundy,navy,gorpcore,graphic_tee,joggers,loafers,slim,freezing,university,windbreaker,0.39999999999999997
white,brown,blue,athleisure,sweatshirt,jeans,chunky_sneakers,relaxed,freezing,club,suit_jacket,0.35
cream,gold,cream,minimal,hoodie,cargos,boots,relaxed,freezing,gym,blazer,0.0
green,cream,cream,smart_casual,flannel,shorts,sandals,oversized,warm,gym,varsity_jacket,0.25
white,grey,cream,formal,sweatshirt,carpenter_pants,derbies,cropped,cold,business,varsity_jacket,0.5
green,gold,navy,vintage,sweatshirt,jeans,sneakers,relaxed,freezing,gym,none,0.1
red,grey,grey,smart_casual,cardigan,chinos,boots,relaxed,cold,club,blazer,0.5
blue,navy,silver,formal,cardigan,jeans,loafers,cropped,hot,club,blazer,0.25
navy,charcoal,grey,vintage,sweatshirt,shorts,chelsea_boots,oversized,mild,club,leather_jacket,0.5
beige,black,red,old_money,sweater,cargos,sandals,oversized,cold,business,none,0.0
navy,blue,cream,athleisure,oxford,track_pants,chelsea_boots,cropped,freezing,party,windbreaker,0.5
yellow,olive,burgundy,smart_casual,overshirt,trousers,chunky_sneakers,oversized,hot,lounge,denim_jacket,0.25
gold,olive,blue,casual,overshirt,trousers,chunky_sneakers,slim,freezing,travel,denim_jacket,0.5
grey,black,grey,athleisure,cardigan,jeans,slides,oversized,warm,business,varsity_jacket,0.0
brown,brown,blue,streetwear,henley,chinos,slides,skinny,mild,lounge,trench,0.5
navy,black,brown,old_money,flannel,sweatpants,sandals,skinny,mild,business,blazer,0.0
black,blue,white,old_money,turtleneck,pleated_trousers,chunky_sneakers,relaxed,warm,party,parka,0.5
olive,brown,grey,minimal,sweatshirt,pleated_trousers,boots,cropped,hot,business,bomber,0.25
cream,brown,navy,casual,hoodie,swim_shorts,derbies,oversized,hot,university,trench,0.25
beige,gold,olive,vintage,flannel,jeans,derbies,slim,freezing,travel,bomber,0.5
charcoal,red,brown,formal,overshirt,trousers,running_shoes,oversized,warm,gym,puffer,0.0
green,black,grey,gorpcore,graphic_tee,carpenter_pants,boots,regular,freezing,gym,peacoat,0.0
charcoal,navy,navy,casual,long_sleeve,sweatpants,derbies,skinny,freezing,date,puffer,0.65
burgundy,black,charcoal,gorpcore,dress_shirt,trousers,sneakers,cropped,warm,date,denim_jacket,0.3
blue,charcoal,black,streetwear,tee,pleated_trousers,sandals,regular,mild,gym,blazer,0.5
beige,grey,silver,athleisure,graphic_tee,trousers,chunky_sneakers,slim,mild,date,bomber,0.35
yellow,beige,green,formal,flannel,sweatpants,chelsea_boots,skinny,mild,lounge,suit_jacket,0.0
yellow,gold,beige,smart_casual,polo,shorts,running_shoes,relaxed,cold,travel,varsity_jacket,0.5
olive,burgundy,beige,old_money,hoodie,pleated_trousers,chelsea_boots,oversized,cold,party,trench,0.25
charcoal,olive,silver,smart_casual,polo,jeans,loafers,regular,mild,date,leather_jacket,0.5
cream,olive,gold,smart_casual,cardigan,trousers,derbies,regular,warm,university,parka,0.5
brown,grey,blue,streetwear,tee,sweatpants,derbies,oversized,mild,date,suit_jacket,0.5
green,grey,charcoal,old_money,sweater,sweatpants,derbies,regular,warm,travel,windbreaker,0.25
red,red,charcoal,gorpcore,oxford,sweatpants,slides,slim,mild,lounge,peacoat,0.5
black,cream,charcoal,casual,dress_shirt,chinos,sandals,oversized,warm,gym,peacoat,0.1
white,olive,navy,minimal,polo,jeans,running_shoes,cropped,hot,party,peacoat,0.25
green,beige,green,smart_casual,tee,sweatpants,slides,slim,mild,party,parka,0.55
beige,gold,red,streetwear,polo,sweatpants,boots,slim,warm,date,gilet,0.5
navy,silver,charcoal,gorpcore,oxford,cargos,loafers,cropped,cold,university,trench,0.39999999999999997
silver,red,burgundy,casual,hoodie,cargos,sneakers,cropped,cold,lounge,peacoat,0.5
yellow,brown,yellow,minimal,sweater,chinos,running_shoes,cropped,freezing,university,leather_jacket,0.55
charcoal,burgundy,brown,streetwear,tee,trousers,derbies,relaxed,mild,gym,bomber,0.0
black,black,silver,gorpcore,oxford,chinos,chelsea_boots,oversized,warm,business,parka,0.5
navy,gold,navy,old_money,sweatshirt,pleated_trousers,running_shoes,skinny,hot,lounge,gilet,0.55
gold,charcoal,navy,casual,flannel,pleated_trousers,loafers,regular,cold,travel,gilet,0.5
olive,gold,brown,casual,graphic_tee,sweatpants,chelsea_boots,cropped,warm,travel,trench,0.5
navy,gold,grey,casual,sweatshirt,sweatpants,loafers,oversized,freezing,business,peacoat,0.0
navy,green,navy,streetwear,overshirt,swim_shorts,chelsea_boots,cropped,hot,business,denim_jacket,0.0
red,navy,white,streetwear,sweater,joggers,running_shoes,skinny,freezing,date,suit_jacket,0.5
burgundy,brown,charcoal,gorpcore,dress_shirt,cargos,derbies,cropped,cold,travel,peacoat,0.39999999999999997
gold,green,gold,vintage,turtleneck,swim_shorts,sneakers,skinny,cold,party,overcoat,0.55
gold,red,black,minimal,sweatshirt,cargos,chelsea_boots,cropped,freezing,business,gilet,0.0
gold,charcoal,green,casual,graphic_tee,swim_shorts,running_shoes,slim,warm,date,varsity_jacket,0.5
silver,charcoal,gold,casual,henley,chinos,slides,regular,freezing,date,gilet,0.2
black,red,silver,smart_casual,flannel,swim_shorts,boots,skinny,freezing,lounge,bomber,0.0
brown,green,cream,gorpcore,overshirt,swim_shorts,sneakers,relaxed,freezing,travel,parka,0.0
navy,gold,cream,smart_casual,cardigan,chinos,slides,relaxed,freezing,date,blazer,0.5
charcoal,olive,green,formal,overshirt,swim_shorts,running_shoes,regular,mild,lounge,none,0.0
beige,green,blue,old_money,henley,pleated_trousers,slides,cropped,warm,gym,overcoat,0.25
beige,blue,gold,old_money,overshirt,carpenter_pants,sneakers,oversized,warm,university,suit_jacket,0.5
white,brown,yellow,minimal,hoodie,trousers,chelsea_boots,cropped,warm,lounge,parka,0.5
gold,red,silver,old_money,long_sleeve,jeans,sandals,slim,mild,travel,trench,0.5
burgundy,yellow,red,athleisure,polo,carpenter_pants,sneakers,skinny,cold,gym,overcoat,0.4
yellow,olive,burgundy,athleisure,henley,swim_shorts,boots,cropped,freezing,travel,parka,0.0
blue,green,cream,old_money,turtleneck,cargos,sneakers,regular,hot,party,varsity_jacket,0.0
grey,white,charcoal,athleisure,sweater,sweatpants,chelsea_boots,skinny,freezing,university,parka,0.55
silver,yellow,grey,old_money,long_sleeve,trousers,derbies,skinny,cold,party,peacoat,0.5
silver,burgundy,white,vintage,graphic_tee,swim_shorts,running_shoes,slim,warm,club,denim_jacket,0.5
yellow,grey,silver,formal,oxford,trousers,slides,skinny,mild,business,bomber,0.0
beige,olive,olive,smart_casual,oxford,chinos,chelsea_boots,slim,hot,date,suit_jacket,0.25
navy,yellow,red,smart_casual,polo,sweatpants,sneakers,slim,hot,university,varsity_jacket,0.1
silver,red,yellow,athleisure,sweatshirt,carpenter_pants,chelsea_boots,oversized,cold,business,varsity_jacket,0.5
navy,navy,navy,formal,sweater,jeans,chunky_sneakers,skinny,cold,gym,leather_jacket,0.11000000000000001
blue,yellow,red,smart_casual,graphic_tee,cargos,sneakers,slim,warm,business,parka,0.0
cream,grey,yellow,athleisure,flannel,chinos,running_shoes,slim,hot,date,suit_jacket,0.25
beige,black,burgundy,casual,oxford,track_pants,derbies,relaxed,cold,club,gilet,0.5
grey,black,olive,vintage,oxford,shorts,derbies,oversized,freezing,club,overcoat,0.0
blue,olive,brown,old_money,sweatshirt,cargos,sneakers,regular,freezing,travel,parka,0.30000000000000004
navy,gold,burgundy,gorpcore,graphic_tee,joggers,running_shoes,oversized,hot,lounge,none,0.5
grey,brown,gold,minimal,long_sleeve,track_pants,chelsea_boots,cropped,mild,business,overcoat,0.5
navy,silver,silver,athleisure,sweater,sweatpants,chelsea_boots,skinny,cold,date,windbreaker,0.4
cream,green,yellow,minimal,hoodie,trousers,sneakers,regular,cold,travel,windbreaker,0.5
charcoal,gold,silver,gorpcore,flannel,sweatpants,slides,cropped,cold,date,leather_jacket,0.5
yellow,white,black,casual,flannel,track_pants,running_shoes,slim,hot,date,denim_jacket,0.25
gold,black,navy,gorpcore,graphic_tee,jeans,slides,relaxed,warm,gym,overcoat,0.1
blue,gold,cream,formal,henley,sweatpants,derbies,relaxed,warm,party,bomber,0.0
green,yellow,yellow,minimal,oxford,trousers,derbies,slim,cold,gym,bomber,0.0
cream,black,gold,vintage,sweatshirt,jeans,sneakers,oversized,cold,business,trench,0.5
white,charcoal,black,vintage,sweatshirt,pleated_trousers,boots,regular,cold,lounge,puffer,0.5
red,blue,cream,casual,sweater,swim_shorts,running_shoes,oversized,hot,university,blazer,0.25
green,olive,burgundy,old_money,henley,shorts,chelsea_boots,skinny,mild,party,peacoat,0.5
burgundy,brown,burgundy,athleisure,oxford,chinos,derbies,cropped,mild,university,suit_jacket,0.55
silver,white,red,smart_casual,overshirt,pleated_trousers,loafers,cropped,cold,club,windbreaker,0.5
black,blue,red,old_money,dress_shirt,jeans,running_shoes,skinny,mild,university,parka,0.5
cream,silver,olive,minimal,graphic_tee,trousers,chunky_sneakers,regular,cold,university,trench,0.5
charcoal,navy,olive,athleisure,overshirt,sweatpants,derbies,regular,freezing,university,peacoat,0.5
cream,olive,green,athleisure,sweater,joggers,chunky_sneakers,relaxed,warm,club,peacoat,0.5
cream,grey,cream,minimal,long_sleeve,track_pants,running_shoes,slim,warm,university,peacoat,0.55
beige,olive,cream,minimal,flannel,carpenter_pants,running_shoes,cropped,hot,club,trench,0.25
gold,black,white,formal,oxford,joggers,loafers,cropped,hot,university,suit_jacket,0.0
beige,blue,navy,vintage,long_sleeve,cargos,loafers,relaxed,mild,university,none,0.5
burgundy,burgundy,silver,old_money,cardigan,pleated_trousers,sandals,regular,hot,gym,leather_jacket,0.0
silver,charcoal,green,smart_casual,cardigan,trousers,loafers,oversized,mild,club,trench,0.5
red,white,brown,casual,oxford,trousers,loafers,regular,freezing,date,parka,0.65
silver,yellow,black,athleisure,polo,shorts,chelsea_boots,slim,mild,club,varsity_jacket,0.5
burgundy,navy,beige,streetwear,cardigan,joggers,slides,skinny,cold,business,overcoat,0.0
beige,yellow,cream,gorpcore,cardigan,cargos,loafers,oversized,freezing,gym,bomber,0.0
white,green,red,streetwear,tee,track_pants,loafers,oversized,freezing,party,suit_jacket,0.5
green,gold,beige,formal,overshirt,chinos,derbies,skinny,cold,date,varsity_jacket,0.5
red,cream,yellow,athleisure,sweatshirt,trousers,boots,cropped,freezing,business,gilet,0.05000000000000002
burgundy,olive,olive,casual,overshirt,joggers,chunky_sneakers,skinny,mild,gym,blazer,0.25
navy,brown,burgundy,athleisure,overshirt,trousers,loafers,oversized,freezing,club,blazer,0.35
beige,olive,burgundy,old_money,dress_shirt,shorts,chunky_sneakers,oversized,freezing,club,leather_jacket,0.0
cream,silver,charcoal,old_money,cardigan,joggers,loafers,regular,cold,club,varsity_jacket,0.5
charcoal,cream,navy,minimal,sweater,track_pants,slides,cropped,cold,date,trench,0.5
cream,cream,olive,smart_casual,overshirt,track_pants,chunky_sneakers,oversized,mild,date,peacoat,0.5
olive,blue,grey,smart_casual,graphic_tee,joggers,slides,slim,warm,university,blazer,0.5
green,beige,grey,smart_casual,henley,pleated_trousers,sneakers,regular,mild,business,gilet,0.5
black,grey,yellow,casual,polo,swim_shorts,chunky_sneakers,regular,hot,lounge,windbreaker,0.25
silver,olive,beige,casual,tee,cargos,chunky_sneakers,cropped,mild,lounge,leather_jacket,0.5
brown,charcoal,green,formal,cardigan,cargos,running_shoes,skinny,warm,party,puffer,0.0
charcoal,grey,grey,athleisure,hoodie,cargos,chelsea_boots,oversized,mild,business,puffer,0.0
green,olive,red,casual,sweater,pleated_trousers,slides,relaxed,freezing,business,denim_jacket,0.0
red,black,burgundy,formal,oxford,trousers,chelsea_boots,relaxed,mild,date,suit_jacket,0.5
green,charcoal,green,gorpcore,henley,sweatpants,derbies,skinny,freezing,club,trench,0.55
green,white,black,casual,sweatshirt,trousers,derbies,cropped,freezing,lounge,overcoat,0.65
charcoal,navy,cream,old_money,oxford,carpenter_pants,derbies,skinny,hot,travel,windbreaker,0.25
blue,brown,black,formal,tee,track_pants,slides,relaxed,freezing,university,trench,0.0
yellow,black,gold,formal,polo,shorts,chelsea_boots,oversized,freezing,university,windbreaker,0.0
olive,navy,silver,vintage,oxford,joggers,chunky_sneakers,skinny,hot,university,gilet,0.5
beige,navy,black,formal,sweater,shorts,chunky_sneakers,oversized,warm,date,suit_jacket,0.0
black,navy,green,old_money,flannel,swim_shorts,chunky_sneakers,skinny,warm,gym,bomber,0.25
silver,burgundy,gold,old_money,overshirt,cargos,sandals,slim,mild,university,overcoat,0.25
blue,cream,navy,old_money,long_sleeve,joggers,sneakers,slim,mild,travel,gilet,0.4
silver,navy,gold,vintage,overshirt,carpenter_pants,sandals,skinny,freezing,party,denim_jacket,0.5
black,grey,silver,vintage,long_sleeve,carpenter_pants,slides,regular,freezing,party,leather_jacket,0.5
silver,blue,charcoal,athleisure,hoodie,track_pants,loafers,cropped,freezing,club,suit_jacket,0.5
black,charcoal,beige,gorpcore,turtleneck,carpenter_pants,chelsea_boots,cropped,mild,club,puffer,0.6
white,black,red,athleisure,overshirt,pleated_trousers,running_shoes,relaxed,mild,date,suit_jacket,0.5
white,silver,brown,old_money,hoodie,track_pants,chunky_sneakers,oversized,warm,business,none,0.05
red,gold,navy,gorpcore,tee,joggers,sandals,slim,mild,club,suit_jacket,0.5
silver,blue,olive,vintage,flannel,pleated_trousers,sandals,cropped,hot,gym,overcoat,0.0
gold,navy,burgundy,streetwear,long_sleeve,cargos,sneakers,cropped,warm,party,blazer,0.5
red,blue,grey,gorpcore,overshirt,chinos,slides,relaxed,mild,club,bomber,0.5
blue,burgundy,yellow,athleisure,turtleneck,carpenter_pants,loafers,skinny,cold,university,bomber,0.4
white,cream,blue,minimal,turtleneck,jeans,running_shoes,slim,warm,club,windbreaker,0.5
burgundy,white,beige,casual,graphic_tee,jeans,loafers,skinny,hot,travel,suit_jacket,0.25
gold,blue,black,athleisure,hoodie,carpenter_pants,chunky_sneakers,relaxed,freezing,travel,peacoat,0.5
white,grey,black,old_money,cardigan,shorts,boots,regular,hot,lounge,trench,0.25
green,silver,black,formal,henley,jeans,derbies,relaxed,warm,lounge,denim_jacket,0.5
silver,beige,grey,minimal,hoodie,chinos,loafers,relaxed,mild,date,gilet,0.5
white,olive,white,formal,hoodie,joggers,chunky_sneakers,skinny,freezing,club,windbreaker,0.0
green,red,gold,casual,hoodie,cargos,slides,slim,freezing,university,windbreaker,0.5
red,charcoal,burgundy,gorpcore,tee,track_pants,chunky_sneakers,cropped,hot,party,puffer,0.35
gold,black,cream,minimal,graphic_tee,cargos,slides,slim,cold,university,none,0.5
olive,gold,gold,minimal,turtleneck,pleated_trousers,slides,slim,mild,lounge,overcoat,0.5
silver,beige,cream,athleisure,dress_shirt,shorts,chunky_sneakers,relaxed,hot,business,suit_jacket,0.0
grey,red,burgundy,athleisure,turtleneck,track_pants,sandals,cropped,mild,club,blazer,0.5
grey,beige,gold,vintage,graphic_tee,pleated_trousers,slides,cropped,cold,party,parka,0.5
red,grey,white,smart_casual,hoodie,jeans,derbies,oversized,mild,lounge,peacoat,0.5
beige,red,red,streetwear,polo,pleated_trousers,sandals,cropped,mild,gym,gilet,0.5
red,white,grey,old_money,turtleneck,cargos,boots,relaxed,freezing,club,leather_jacket,0.15
brown,beige,olive,streetwear,oxford,pleated_trousers,chunky_sneakers,relaxed,cold,university,suit_jacket,0.5
gold,black,blue,formal,tee,cargos,loafers,cropped,hot,travel,blazer,0.0
beige,green,yellow,minimal,oxford,chinos,slides,skinny,warm,party,bomber,0.5
brown,charcoal,white,streetwear,sweatshirt,joggers,loafers,regular,hot,date,bomber,0.25
navy,black,olive,smart_casual,polo,track_pants,running_shoes,oversized,mild,business,overcoat,0.0
burgundy,charcoal,olive,athleisure,dress_shirt,cargos,loafers,skinny,hot,travel,gilet,0.4
beige,green,yellow,formal,long_sleeve,cargos,running_shoes,slim,freezing,gym,overcoat,0.0
burgundy,brown,red,gorpcore,dress_shirt,carpenter_pants,sneakers,slim,warm,travel,blazer,0.39999999999999997
black,blue,charcoal,athleisure,polo,sweatpants,boots,regular,mild,travel,blazer,0.5
olive,olive,brown,gorpcore,overshirt,pleated_trousers,running_shoes,relaxed,warm,university,denim_jacket,0.5
black,blue,grey,old_money,henley,track_pants,slides,regular,hot,party,bomber,0.25
cream,charcoal,white,streetwear,oxford,cargos,loafers,skinny,hot,travel,bomber,0.25
gold,olive,red,minimal,oxford,carpenter_pants,sandals,relaxed,cold,travel,puffer,0.5
beige,green,red,old_money,flannel,track_pants,sandals,regular,hot,lounge,gilet,0.5
red,red,navy,vintage,cardigan,joggers,derbies,skinny,warm,party,gilet,0.5
olive,cream,green,gorpcore,long_sleeve,cargos,chelsea_boots,relaxed,cold,business,blazer,0.0
charcoal,red,charcoal,gorpcore,sweatshirt,jeans,chelsea_boots,oversized,mild,party,trench,0.55
black,red,green,athleisure,sweater,carpenter_pants,running_shoes,slim,warm,gym,denim_jacket,0.5
burgundy,yellow,green,gorpcore,graphic_tee,swim_shorts,slides,skinny,warm,travel,none,0.5
brown,grey,cream,formal,dress_shirt,chinos,sneakers,regular,warm,club,parka,0.5
beige,brown,grey,vintage,turtleneck,joggers,sneakers,cropped,cold,lounge,overcoat,0.5
blue,charcoal,black,athleisure,overshirt,trousers,chunky_sneakers,slim,warm,date,puffer,0.35
gold,cream,cream,old_money,sweatshirt,shorts,chelsea_boots,oversized,freezing,business,varsity_jacket,0.0
charcoal,charcoal,navy,smart_casual,oxford,trousers,sandals,oversized,freezing,university,denim_jacket,0.5
olive,grey,olive,formal,oxford,track_pants,sneakers,regular,cold,university,varsity_jacket,0.55
yellow,yellow,grey,minimal,sweater,swim_shorts,loafers,relaxed,cold,travel,gilet,0.5
olive,cream,silver,old_money,hoodie,swim_shorts,running_shoes,relaxed,warm,gym,blazer,0.0
charcoal,navy,brown,streetwear,sweater,pleated_trousers,derbies,slim,hot,lounge,trench,0.25
navy,green,white,streetwear,henley,track_pants,boots,relaxed,cold,business,blazer,0.5
beige,red,charcoal,athleisure,hoodie,joggers,running_shoes,relaxed,cold,club,leather_jacket,0.5
brown,white,burgundy,athleisure,polo,carpenter_pants,loafers,skinny,freezing,party,blazer,0.4
grey,red,charcoal,formal,cardigan,chinos,derbies,skinny,freezing,business,none,0.2
